keyword,video_id,video_url,creator_id,creator_username,creator_email,follower_count,source_api,extraction_method,scraped_at,notes
creatorsoftware,7545362819659599111,https://www.tiktok.com/@8bitedit/video/7545362819659599111,8bitedit,8bitedit,example@example.com,6,page_dom,profile_dom,2025-10-01T19:00:03.825674,
creatorsoftware,7524585917030452501,https://www.tiktok.com/@dockyard.software/video/7524585917030452501,dockyard.software,dockyard.software,example@example.com,20,page_dom,profile_dom,2025-10-01T19:00:08.334360,
creatorsoftware,7556082444475125000,https://www.tiktok.com/@matchamemos/video/7556082444475125000,matchamemos,matchamemos,example@example.com,144,page_dom,profile_dom,2025-10-01T19:00:12.723327,
creatorsoftware,7515061709648760072,https://www.tiktok.com/@amicell53/video/7515061709648760072,amicell53,amicell53,example@example.com,638,page_dom,profile_dom,2025-10-01T19:00:17.534481,
creatorsoftware,7535577009813015813,https://www.tiktok.com/@robs_money_sidehustles/video/7535577009813015813,robs_money_sidehustles,robs_money_sidehustles,example@example.com,64000,page_dom,profile_dom,2025-10-01T19:00:23.130042,
creatorsoftware,6963257319949913350,https://www.tiktok.com/@oliverkhan198521/video/6963257319949913350,oliverkhan198521,oliverkhan198521,example@example.com,1179,page_dom,profile_dom,2025-10-01T19:00:28.434819,
creatorsoftware,7499482256277327125,https://www.tiktok.com/@pokhrel.deepesh/video/7499482256277327125,pokhrel.deepesh,pokhrel.deepesh,example@example.com,29000,page_dom,profile_dom,2025-10-01T19:00:33.040461,
creatorsoftware,7463158386729700615,https://www.tiktok.com/@bushrasarmadpk/video/7463158386729700615,bushrasarmadpk,bushrasarmadpk,example@example.com,2783,page_dom,profile_dom,2025-10-01T19:00:38.159810,
creatorsoftware,7426806347074669856,https://www.tiktok.com/@dom.scales/video/7426806347074669856,dom.scales,dom.scales,example@example.com,600,page_dom,profile_dom,2025-10-01T19:00:42.473113,
creatorsoftware,7555981258124217630,https://www.tiktok.com/@sullie.rose/video/7555981258124217630,sullie.rose,sullie.rose,example@example.com,12800,page_dom,profile_dom,2025-10-01T19:00:46.808070,
creatorsoftware,7551234597128801543,https://www.tiktok.com/@carlosjoshua76/video/7551234597128801543,carlosjoshua76,carlosjoshua76,example@example.com,2300,page_dom,profile_dom,2025-10-01T19:00:51.168522,
creatorsoftware,7497983662970113326,https://www.tiktok.com/@dealfindershops/video/7497983662970113326,dealfindershops,dealfindershops,example@example.com,53100,page_dom,profile_dom,2025-10-01T19:00:56.360014,
creatorsoftware,7518545170732715319,https://www.tiktok.com/@saltyearth1/video/7518545170732715319,saltyearth1,saltyearth1,example@example.com,4228,page_dom,profile_dom,2025-10-01T19:01:01.813040,
creatorsoftware,7494225057611353346,https://www.tiktok.com/@gazineographicdesigner/video/7494225057611353346,gazineographicdesigner,gazineographicdesigner,gazineographic@gmail.com,25400,page_dom,profile_dom,2025-10-01T19:01:06.839095,
creatorsoftware,7524650168654777622,https://www.tiktok.com/@creators.pilot_program_/video/7524650168654777622,creators.pilot_program_,creators.pilot_program_,example@example.com,257,page_dom,profile_dom,2025-10-01T19:01:10.983095,
creatorsoftware,7544396430673186055,https://www.tiktok.com/@clipai.pro/video/7544396430673186055,clipai.pro,clipai.pro,example@example.com,35,page_dom,profile_dom,2025-10-01T19:01:16.454946,
creatorsoftware,7552502119501303063,https://www.tiktok.com/@efs_plus_media/video/7552502119501303063,efs_plus_media,efs_plus_media,efsmedia2@gmail.com,23900,page_dom,profile_dom,2025-10-01T19:01:21.942994,
creatorsoftware,7069894908915535147,https://www.tiktok.com/@elanteams/video/7069894908915535147,elanteams,elanteams,info@elanlegalmedia.com,687,page_dom,profile_dom,2025-10-01T19:01:26.225217,
creatorsoftware,7474953366318091527,https://www.tiktok.com/@azhar_tech_/video/7474953366318091527,azhar_tech_,azhar_tech_,example@example.com,22800,page_dom,profile_dom,2025-10-01T19:01:31.108822,
creatorsoftware,7528284831432674565,https://www.tiktok.com/@bryanbracken/video/7528284831432674565,bryanbracken,bryanbracken,example@example.com,52,page_dom,profile_dom,2025-10-01T19:01:35.737151,
creatorsoftware,7517329338530876728,https://www.tiktok.com/@mrutech1/video/7517329338530876728,mrutech1,mrutech1,example@example.com,4765,page_dom,profile_dom,2025-10-01T19:01:41.051656,
creatorsoftware,7353259117177326856,https://www.tiktok.com/@property_ura/video/7353259117177326856,property_ura,property_ura,example@example.com,1078,page_dom,profile_dom,2025-10-01T19:01:46.244248,
creatorsoftware,7475328829624438034,https://www.tiktok.com/@programsoftware/video/7475328829624438034,programsoftware,programsoftware,example@example.com,77,page_dom,profile_dom,2025-10-01T19:01:50.936127,
creatorsoftware,7547872856391027990,https://www.tiktok.com/@creatorsoftware0/video/7547872856391027990,creatorsoftware0,creatorsoftware0,example@example.com,67,page_dom,profile_dom,2025-10-01T19:01:55.335188,
creatorsoftware,7447220963013299489,https://www.tiktok.com/@metaaicircuit/video/7447220963013299489,metaaicircuit,metaaicircuit,example@example.com,58,page_dom,profile_dom,2025-10-01T19:02:00.041863,
creatorsoftware,7547780314546900246,https://www.tiktok.com/@creatorsoftware0/video/7547780314546900246,creatorsoftware0,creatorsoftware0,example@example.com,67,page_dom,profile_dom,2025-10-01T19:02:04.991742,
creatorsoftware,7351779047900237074,https://www.tiktok.com/@androidapks/video/7351779047900237074,androidapks,androidapks,example@example.com,2211,page_dom,profile_dom,2025-10-01T19:02:10.283848,
creatorsoftware,7493419588122643720,https://www.tiktok.com/@damian_nixey/video/7493419588122643720,damian_nixey,damian_nixey,example@example.com,422,page_dom,profile_dom,2025-10-01T19:02:15.513385,
creatorsoftware,7449142177831193902,https://www.tiktok.com/@broketechblokes/video/7449142177831193902,broketechblokes,broketechblokes,example@example.com,59,page_dom,profile_dom,2025-10-01T19:02:20.314708,
creatorsoftware,7555485748443663634,https://www.tiktok.com/@maybeperhapsyaknow/video/7555485748443663634,maybeperhapsyaknow,maybeperhapsyaknow,example@example.com,847,page_dom,profile_dom,2025-10-01T19:02:25.432405,
creatorsoftware,7464229150115630358,https://www.tiktok.com/@creatorprogramm/video/7464229150115630358,creatorprogramm,creatorprogramm,example@example.com,833,page_dom,profile_dom,2025-10-01T19:02:29.717010,
creatorsoftware,7545422207854464274,https://www.tiktok.com/@skilluplife/video/7545422207854464274,skilluplife,skilluplife,example@example.com,157,page_dom,profile_dom,2025-10-01T19:02:35.053431,
creatorsoftware,7531700556855889160,https://www.tiktok.com/@christina7026/video/7531700556855889160,christina7026,christina7026,example@example.com,0,page_dom,profile_dom,2025-10-01T19:02:45.035218,
creatorsoftware,7540089777454861623,https://www.tiktok.com/@theoneai.us/video/7540089777454861623,theoneai.us,theoneai.us,example@example.com,177,page_dom,profile_dom,2025-10-01T19:02:49.679356,
creatorsoftware,7527824815483342102,https://www.tiktok.com/@monkeyvelog10/video/7527824815483342102,monkeyvelog10,monkeyvelog10,example@example.com,43900,page_dom,profile_dom,2025-10-01T19:02:54.385371,
creatorsoftware,7528376946858724626,https://www.tiktok.com/@globalhustlesyste/video/7528376946858724626,globalhustlesyste,globalhustlesyste,example@example.com,2,page_dom,profile_dom,2025-10-01T19:02:59.087277,
creatorsoftware,7392492588164517128,https://www.tiktok.com/@programsoftware/video/7392492588164517128,programsoftware,programsoftware,example@example.com,77,page_dom,profile_dom,2025-10-01T19:03:04.438794,
creatorsoftware,7495400621160418590,https://www.tiktok.com/@ai.flow.neo/video/7495400621160418590,ai.flow.neo,ai.flow.neo,example@example.com,314,page_dom,profile_dom,2025-10-01T19:03:09.973839,
creatorsoftware,7550006886465031446,https://www.tiktok.com/@creatorsoftware0/video/7550006886465031446,creatorsoftware0,creatorsoftware0,example@example.com,67,page_dom,profile_dom,2025-10-01T19:03:14.632445,
creatorsoftware,7364855822305873158,https://www.tiktok.com/@techmaster.ai/video/7364855822305873158,techmaster.ai,techmaster.ai,example@example.com,2,page_dom,profile_dom,2025-10-01T19:03:19.195840,
creatorsoftware,7486896149937343751,https://www.tiktok.com/@calebryan_ai/video/7486896149937343751,calebryan_ai,calebryan_ai,example@example.com,1,page_dom,profile_dom,2025-10-01T19:03:22.921967,
creatorsoftware,7437258892255530282,https://www.tiktok.com/@heyyoucreative/video/7437258892255530282,heyyoucreative,heyyoucreative,example@example.com,46,page_dom,profile_dom,2025-10-01T19:03:28.357208,
creatorsoftware,7549636055163604247,https://www.tiktok.com/@creatorsoftware0/video/7549636055163604247,creatorsoftware0,creatorsoftware0,example@example.com,67,page_dom,profile_dom,2025-10-01T19:03:34.866350,
creatorsoftware,7443971352945642807,https://www.tiktok.com/@smartinternettips/video/7443971352945642807,smartinternettips,smartinternettips,example@example.com,45,page_dom,profile_dom,2025-10-01T19:03:39.414707,
creatorsoftware,7492793228131913006,https://www.tiktok.com/@insta.doodle.pro/video/7492793228131913006,insta.doodle.pro,insta.doodle.pro,example@example.com,7,page_dom,profile_dom,2025-10-01T19:03:45.244246,
creatorsoftware,7510474554188287250,https://www.tiktok.com/@shortsoftware/video/7510474554188287250,shortsoftware,shortsoftware,example@example.com,53,page_dom,profile_dom,2025-10-01T19:03:50.905109,
